dependency_url,name,description,category,primary_function,integration_patterns,performance_characteristics,languages,reputation_score,popularity_score
https://github.com/d3/d3-scale,d3-scale,Encodings that map abstract data to visual representation.,web_library,Encodings that map abstract data to visual representation.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 1594.0, Commits: 0.0",JavaScript,12,10
https://github.com/pinojs/quick-format-unescaped,quick-format-unescaped,Solves a problem with util.format,web_library,Solves a problem with util.format,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 17.0, Commits: 0.0",JavaScript,8,2
https://github.com/svg/svgo,svgo,,general_library,Nan development utilities,Standard library integration,"Activity: 0%, Stars: nan, Commits: nan",,0,0
https://github.com/nbubna/case,case,"String case utitility: convert, identify, flip, extend",web_library,String case utitility convert identify flip extend,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 281.0, Commits: 0.0","JavaScript, CSS, HTML",10,10
https://github.com/zkat/json-parse-better-errors,json-parse-better-errors,get better errors,web_library,get better errors,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 68.0, Commits: 0.0",JavaScript,7,7
https://github.com/d3/d3-timer,d3-timer,An efficient queue for managing thousands of concurrent animations.,web_library,An efficient queue for managing thousands of concurrent animations.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 165.0, Commits: 0.0",JavaScript,12,10
https://github.com/sindresorhus/p-retry,p-retry,Retry a promise-returning or async function,web_library,Retry a promise-returning or async function,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 832.0, Commits: 1.0","JavaScript, TypeScript",13,10
https://github.com/sindresorhus/is-path-inside,is-path-inside,Check if a path is inside another path,web_library,Check if a path is inside another path,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 37.0, Commits: 0.0","JavaScript, TypeScript",13,4
https://github.com/jslicense/spdx-expression-parse.js,spdx-expression-parse.js,parse SPDX license expressions,web_library,parse SPDX license expressions,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 44.0, Commits: 0.0",JavaScript,10,5
https://github.com/component/toidentifier,toidentifier,Convert a string of words to a JavaScript identifier,web_library,Convert a string of words to a JavaScript identifier,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 5.0, Commits: 0.0",JavaScript,8,1
https://github.com/qix-/node-simple-swizzle,node-simple-swizzle,Simply swizzle your arguments,client,Simply swizzle your arguments,ES6 module imports,"Activity: 0%, Stars: 11.0, Commits: 0.0","JavaScript, CoffeeScript",11,2
https://github.com/lukeed/kleur,kleur,The fastest Node.js library for formatting terminal text with ANSI colors~!,client,The fastest Node.js library for formatting terminal text with ANSI colors,ES6 module imports,"Activity: 0%, Stars: 1644.0, Commits: 0.0","JavaScript, Shell",9,10
https://github.com/felixge/node-require-like,node-require-like, Generates require functions that act as if they were operating in a given path. ,client,Generates require functions that act as if they were operating in a given path.,ES6 module imports,"Activity: 0%, Stars: 31.0, Commits: 0.0",JavaScript,4,4
https://github.com/jsdom/whatwg-mimetype,whatwg-mimetype,"Parses, serializes, and manipulates MIME types, according to the WHATWG MIME Sniffing Standard",web_library,Parses serializes and manipulates MIME types according to the WHATWG MIME Sniffing Standard,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 84.0, Commits: 0.0",JavaScript,9,9
https://github.com/wooorm/space-separated-tokens,space-separated-tokens,Parse and stringify space-separated tokens,web_library,Parse and stringify space-separated tokens,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 10.0, Commits: 0.0",JavaScript,12,1
https://github.com/frenic/csstype,csstype,Strict TypeScript and Flow types for style based on MDN data,web_library,Strict TypeScript and Flow types for style based on MDN data,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 1757.0, Commits: 0.0","TypeScript, JavaScript",4,10
https://github.com/yqnn/node-readdir-glob,node-readdir-glob,Recursive fs.readdir with streaming API and glob filtering.,client,Recursive fs.readdir with streaming API and glob filtering.,ES6 module imports,"Activity: 0%, Stars: 6.0, Commits: 3.0","JavaScript, Shell, TypeScript",10,1
https://github.com/achingbrain/uint8arraylist,uint8arraylist,Append and consume bytes using only no-copy operations,web_library,Append and consume bytes using only no-copy operations,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 8.0, Commits: 1.0","TypeScript, JavaScript",9,1
https://github.com/webpack/loader-utils,loader-utils,utils for webpack loaders,utility_library,utils for webpack loaders,ES6 module imports,"Activity: 0%, Stars: 768.0, Commits: 3.0",JavaScript,8,10
https://github.com/mourner/robust-predicates,robust-predicates,Fast robust predicates for computational geometry in JavaScript,web_library,Fast robust predicates for computational geometry in JavaScript,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 305.0, Commits: 1.0",JavaScript,10,10
https://github.com/adaltas/node-csv,node-csv,Full featured CSV parser with simple api and tested against large datasets.,client,Full featured CSV parser with simple api and tested against large datasets.,ES6 module imports,"Activity: 0%, Stars: 4109.0, Commits: 11.0","CoffeeScript, JavaScript, TypeScript, Shell, HTML",8,10
https://github.com/digitalbazaar/forge,forge,A native implementation of TLS in Javascript and tools to write crypto-based and network-heavy webapps,development_tool,A native implementation of TLS in Javascript and tools to write crypto-based and network-heavy webapps,ES6 module imports,"Activity: 0%, Stars: 5137.0, Commits: 0.0","JavaScript, ActionScript, C, HTML, Python",5,10
https://github.com/sindresorhus/is-regexp,is-regexp,Check if a value is a regular expression,web_library,Check if a value is a regular expression,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 24.0, Commits: 0.0","JavaScript, TypeScript",13,3
https://github.com/ladjs/superagent,superagent,"Ajax for Node.js and browsers (JS HTTP client). Maintained for @forwardemail, @ladjs, @spamscanner, @breejs, @cabinjs, and @lassjs.",development_tool,Ajax for Node.js and browsers JS HTTP client . Maintained for forwardemail ladjs spamscanner breejs,ES6 module imports,"Activity: 0%, Stars: 16608.0, Commits: 9.0","Makefile, JavaScript, HTML, Shell",5,10
https://github.com/sindresorhus/is-network-error,is-network-error,Check if a value is a Fetch network error,infrastructure,Check if a value is a Fetch network error,ES6 module imports,"Activity: 0%, Stars: 132.0, Commits: 2.0","JavaScript, TypeScript",13,10
https://github.com/jsdom/whatwg-encoding,whatwg-encoding,Decode strings according to the WHATWG Encoding Standard,web_library,Decode strings according to the WHATWG Encoding Standard,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 23.0, Commits: 1.0",JavaScript,9,3
https://github.com/nashwaan/xml-js,xml-js,Converter utility between XML text and Javascript object / JSON text.,utility_library,Converter utility between XML text and Javascript object JSON text.,ES6 module imports,"Activity: 0%, Stars: 1305.0, Commits: 0.0","JavaScript, HTML, TypeScript, CSS",0,10
https://github.com/sindresorhus/update-notifier,update-notifier,Update notifications for your CLI app,development_tool,Update notifications for your CLI app,ES6 module imports,"Activity: 0%, Stars: 1771.0, Commits: 6.0",JavaScript,12,10
https://github.com/brianloveswords/buffer-crc32,buffer-crc32,A pure javascript CRC32 algorithm that plays nice with binary data,web_library,A pure javascript CRC32 algorithm that plays nice with binary data,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 98.0, Commits: 0.0",JavaScript,5,10
https://github.com/wooorm/collapse-white-space,collapse-white-space,Collapse white space.,web_library,Collapse white space.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 9.0, Commits: 0.0",JavaScript,12,1
https://github.com/npm/gauge,gauge,"A terminal based horizontal guage aka, a progress bar",web_library,A terminal based horizontal guage aka a progress bar,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 321.0, Commits: 2.0",JavaScript,9,10
https://github.com/iliakan/detect-node,detect-node,Detect Node.JS,client,Detect Node.JS,ES6 module imports,"Activity: 0%, Stars: 78.0, Commits: 0.0",JavaScript,9,8
https://github.com/sindresorhus/resolve-cwd,resolve-cwd,Resolve the path of a module like `require.resolve()` but from the current working directory,web_library,Resolve the path of a module like require.resolve but from the current working directory,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 68.0, Commits: 0.0","JavaScript, TypeScript",13,7
https://github.com/jshttp/range-parser,range-parser,Range header field parser,web_library,Range header field parser,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 93.0, Commits: 2.0",JavaScript,9,10
https://github.com/wooorm/markdown-table,markdown-table,Generate a markdown (GFM) table,web_library,Generate a markdown GFM table,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 275.0, Commits: 2.0",JavaScript,12,10
https://github.com/d3/d3-random,d3-random,Generate random numbers from various distributions.,web_library,Generate random numbers from various distributions.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 139.0, Commits: 0.0",JavaScript,12,10
https://github.com/terser/html-minifier-terser,html-minifier-terser,"actively maintained fork of html-minifier - minify HTML, CSS and JS code using terser - supports ES6 code",web_library,actively maintained fork of html-minifier - minify HTML CSS and JS code using terser -,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 401.0, Commits: 0.0","JavaScript, Shell",10,10
https://github.com/syntax-tree/estree-util-is-identifier-name,estree-util-is-identifier-name,Check if something can be an ecmascript (javascript) identifier name,web_library,Check if something can be an ecmascript javascript identifier name,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 3.0, Commits: 0.0",JavaScript,10,1
https://github.com/ajv-validator/ajv-keywords,ajv-keywords,Additional JSON-Schema keywords for Ajv JSON validator,client,Additional JSON-Schema keywords for Ajv JSON validator,ES6 module imports,"Activity: 0%, Stars: 257.0, Commits: 0.0","JavaScript, TypeScript",10,10
https://github.com/ljharb/object-keys,object-keys,Object.keys shim,wallet,Object.keys shim,ES6 module imports,"Activity: 0%, Stars: 45.0, Commits: 0.0",JavaScript,13,5
https://github.com/zaggino/z-schema,z-schema,JSON Schema validator written in JavaScript for NodeJS and Browsers,client,JSON Schema validator written in JavaScript for NodeJS and Browsers,ES6 module imports,"Activity: 0%, Stars: 338.0, Commits: 1.0","JavaScript, HTML",8,10
https://github.com/mysticatea/npm-run-all,npm-run-all,A CLI tool to run multiple npm-scripts in parallel or sequential.,development_tool,A CLI tool to run multiple npm-scripts in parallel or sequential.,ES6 module imports,"Activity: 0%, Stars: 5678.0, Commits: 0.0",JavaScript,3,10
https://github.com/micromark/micromark-extension-gfm-tagfilter,micromark-extension-gfm-tagfilter,micromark extension to support GFM tagfilter,web_library,micromark extension to support GFM tagfilter,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 3.0, Commits: 2.0","JavaScript, HTML",10,1
https://github.com/syntax-tree/hast-util-raw,hast-util-raw,utility to reparse a hast tree,utility_library,utility to reparse a hast tree,ES6 module imports,"Activity: 0%, Stars: 12.0, Commits: 4.0",JavaScript,10,2
https://github.com/dabh/colors.js,colors.js, get colors in your node.js console,client,get colors in your node.js console,ES6 module imports,"Activity: 0%, Stars: 103.0, Commits: 0.0",JavaScript,11,10
https://github.com/sindresorhus/stdin-discarder,stdin-discarder,Discard stdin input except for Ctrl+C,web_library,Discard stdin input except for Ctrl C,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 19.0, Commits: 0.0","JavaScript, TypeScript",13,2
